Protein_1	Protein_2	Interaction_label
ATG8	PLM2	0
ATG8	RDS2	0
ATG8	RPP0	0
ATG8	SNR3	0
ATG8	SNU13	0
ATG8	SPB4	0
ATH1	ADP1	0
ATH1	MRP1	0
ATH1	PCL9	0
ATH1	YNCD0001W	0
ATM1	ADE17	0
ATM1	NDD1	0
ATM1	NHP10	0
ATM1	PAU21	0
ATM1	SLX8	0
ATM1	SUI1	0
ATM1	TAF1	0
ATM1	TPC1	0
ATO2	ART5	0
ATO2	GCN2	0
ATO2	MON2	0
ATO2	ROG1	0
ATO2	YNCB0004W	0
ATO2	ZIM17	0
ATO3	NCE103	0
ATO3	RMD9	0
ATO3	UME1	0
ATO3	YPT32	0
ATP1	CTF18	0
ATP1	NDC1	0
ATP1	SNT2	0
ATP1	VAM3	0
ATP10	DRN1	0
ATP10	JLP1	0
ATP10	LCB4	0
ATP10	SAS4	0
ATP10	SNX41	0
ATP11	BUB2	0
ATP11	CIS3	0
ATP11	MCK1	0
ATP11	MED2	0
ATP11	MSD1	0
ATP11	RPL7B	0
ATP11	VTI1	0
ATP12	ARC18	0
ATP12	CCC2	0
ATP12	CTM1	0
ATP12	YNCP0010W	0
ATP14	DEP1	0
ATP14	MET6	0
ATP14	MGE1	0
ATP14	MRPL19	0
ATP14	SLI1	0
ATP14	SWI4	0
ATP14	YPT6	0
ATP15	DPB11	0
ATP15	FOL1	0
ATP15	MAM33	0
ATP15	MRPL35	0
ATP15	PBP2	0
ATP15	PMS1	0
ATP15	PRP40	0
ATP15	RIF2	0
ATP15	TAF9	0
ATP15	YML002W	0
ATP16	SNP1	0
ATP17	DUN1	0
ATP17	ESL2	0
ATP18	BOI1	0
ATP19	EFM1	0
ATP19	HRT3	0
ATP19	LEU1	0
ATP19	PGA3	0
ATP19	SGN1	0
ATP19	YPR137C-B	0
ATP2	CHC1	0
ATP2	CIN8	0
ATP2	DHH1	0
ATP2	DUG1	0
ATP2	ORC1	0
ATP2	SHS1	0
ATP2	SKM1	0
ATP2	YAP1801	0
ATP20	GFD1	0
ATP20	MRK1	0
ATP20	SEC24	0
ATP20	YNCN0003W	0
ATP22	AGA2	0
ATP22	ATX1	0
ATP22	CFT2	0
ATP22	IDI1	0
ATP22	MEP1	0
ATP22	POP8	0
ATP22	SCC2	0
ATP3	BIM1	0
ATP3	DIT1	0
ATP3	MCM4	0
ATP3	MGR3	0
ATP3	PLB3	0
ATP3	RTK1	0
ATP3	SAS4	0
ATP3	SSL1	0
ATP4	MSB3	0
ATP4	PEX10	0
ATP4	STN1	0
ATP4	YNCD0005C	0
ATP5	BCH1	0
ATP5	NTG2	0
ATP5	PMA2	0
ATP5	STE5	0
ATP5	YNCP0011C	0
ATP6	CIN4	0
ATP6	MRPL23	0
ATP6	PAN5	0
ATP6	SOA1	0
ATP6	TIF35	0
ATP6	YNCG0005W	0
ATP7	ECM16	0
ATP7	GIN4	0
ATP7	LTE1	0
ATP7	SSC1	0
ATP7	YKE4	0
ATP8	CAB1	0
ATP8	CDC11	0
ATP8	CHL4	0
ATP8	DPB11	0
ATP8	DPL1	0
ATP8	HOM3	0
ATP8	NBP2	0
ATP8	PTK2	0
ATP8	STE6	0
ATP8	YNCE0025C	0
ATR1	ARO2	0
ATR1	CPA1	0
ATR1	EBP2	0
ATR1	GLO3	0
ATR1	HPA3	0
ATR1	HXT14	0
ATR1	PAI3	0
ATR1	RPL15B	0
ATR2	IMD2	0
ATR2	JLP1	0
ATR2	MTG2	0
ATR2	SNR73	0
ATX1	TRF5	0
ATX2	ACK1	0
ATX2	GAR1	0
ATX2	GEP4	0
ATX2	GUP2	0
ATX2	INO4	0
ATX2	SCO1	0
ATX2	SDH2	0
AUR1	GYP5	0
AUR1	HIF1	0
AUR1	PFK1	0
AUR1	RSM10	0
AUR1	TRA1	0
AUR1	YHC1	0
AUR1	YNCB0002W	0
AUS1	ARF1	0
AUS1	MTG1	0
AUS1	TGS1	0
AUS1	TUB2	0
AVO1	CKI1	0
AVO1	GRE3	0
AVO1	MRP21	0
AVO1	NPC2	0
AVO1	PET100	0
AVO1	PHO87	0
AVT1	GAC1	0
AVT1	SPO75	0
AVT1	TUB2	0
AVT1	YCK1	0
AVT1	YGR027W-A	0
AVT2	ATP1	0
AVT2	DAM1	0
AVT2	EFM1	0
AVT2	PKP1	0
AVT2	RRP4	0
AVT2	SLM3	0
AVT2	YFL002W-A	0
AVT2	YNCO0019W	0
AVT3	AHA1	0
AVT3	RFC5	0
AVT3	TFB2	0
AVT4	CDC43	0
AVT4	CSM4	0
AVT4	GPR1	0
AVT4	MDJ1	0
AVT4	MKK2	0
AVT4	MOT2	0
AVT4	SUF11	0
AVT5	SPP1	0
AVT5	TAE1	0
AVT5	UTR2	0
AVT6	APE3	0
AVT6	MRPL27	0
AVT6	RPL38	0
AVT6	SNF3	0
AVT6	THI21	0
AVT6	YNCC0010C	0
AVT6	YNCG0020C	0
AVT7	BEM1	0
AVT7	HXK1	0
AVT7	PRP18	0
AVT7	REC8	0
AVT7	SPC72	0
AXL1	ADA2	0
AXL1	ARG3	0
AXL1	GSC2	0
AXL1	GTB1	0
AXL1	MRP17	0
AXL1	NYV1	0
AYR1	CDC20	0
AYR1	DPL1	0
AYR1	DSS1	0
AYR1	IGD1	0
AYR1	MMP1	0
AYR1	PSE1	0
AYR1	RAD54	0
AYR1	RPL17A	0
AYR1	SAC7	0
AYR1	SIS1	0
AYR1	VTH2	0
AZF1	FPR3	0
AZF1	IPP1	0
AZF1	MSM1	0
AZF1	TCB1	0
AZF1	YNCC0008W	0
AZF1	YPD1	0
AZR1	CUP1-2	0
AZR1	ECM29	0
AZR1	GLE2	0
AZR1	MDH2	0
AZR1	SEC16	0
AZR1	TEP1	0
BAG7	GND2	0
BAG7	YNCM0025C	0
BAP2	ASP3-2	0
BAP2	FRE2	0
BAP2	HIS7	0
BAP2	PPX1	0
BAP2	TEF1	0
BAP3	FMO1	0
BAP3	MPT5	0
BAP3	NOG2	0
BAP3	PUP3	0
BAP3	ROQ1	0
BAP3	SNQ2	0
BAP3	SNR189	0
BAP3	YML6	0
BAR1	UPS2	0
BAR1	WTM2	0
BAS1	AVT2	0
BAS1	GLO1	0
BAS1	MAP1	0
BAS1	RPB2	0
BAS1	RPL18A	0
BAS1	YRR1	0
BAT1	ADR1	0
BAT1	FRE8	0
BAT1	PCL5	0
BAT1	SEH1	0
BAT2	GSY2	0
BAT2	HTD2	0
BAT2	LSM5	0
BAT2	NDD1	0
BAT2	NDL1	0
BAT2	SNR86	0
BBC1	PDR11	0
BBC1	RPS6A	0
BBC1	TRR4	0
BBC1	YDR098C-A	0
BBC1	YNCB0007W	0
BBP1	ACL4	0
BBP1	ERV14	0
BBP1	RKM5	0
BBP1	RPL36B	0
BBP1	YHI9	0
BCD1	ARG5,6	0
BCD1	CDC73	0
BCD1	EUC1	0
BCD1	MGM1	0
BCD1	MRS4	0
BCD1	OCT1	0
BCD1	SPT16	0
BCH1	HEM2	0
BCH1	HOF1	0
BCH1	KIN3	0
BCH1	KKQ8	0
BCH1	SNR67	0
BCH1	TSA1	0
BCK1	AVT5	0
BCK1	CDC43	0
BCK1	GEF1	0
BCK1	UBP11	0
BCK1	VFA1	0
BCK1	YKU70	0
BCK1	YOR338W	0
BCP1	NUP170	0
BCP1	OAF1	0
BCP1	RIB4	0
BCS1	RPS19A	0
BCS1	SKM1	0
BCS1	SNR84	0
BCY1	ERB1	0
BCY1	PYP1	0
BCY1	SNU13	0
BCY1	UBP3	0
BDF1	DJP1	0
BDF1	FIN1	0
BDF1	PEX14	0
BDF1	RAI1	0
BDF1	THS1	0
BDF1	YOL103W-A	0
BDF1	YSA1	0
BDF2	ARB1	0
BDF2	ARG82	0
BDF2	FMP48	0
BDF2	MAD3	0
BDF2	MCH5	0
BDF2	SAS4	0
BDH1	15S_RRNA	0
BDH1	DSE1	0
BDH1	FLO8	0
BDH1	SEC31	0
BDH1	SUP5	0
BDH1	USV1	0
BDH2	COA6	0
BDH2	DAL1	0
BDH2	PIN4	0
BDH2	SWC4	0
BDH2	THI72	0
BDH2	YEA4	0
BDP1	FMN1	0
BDP1	GCG1	0
BDP1	LIF1	0
BDP1	MON2	0
BDP1	NTE1	0
BDP1	SNR7-S	0
BDP1	STE2	0
BDP1	TAL1	0
BDP1	TRZ1	0
BEM1	LSM5	0
BEM1	RLF2	0
BEM1	SNR6	0
BEM1	WBP1	0
BEM1	YDR261C-D	0
BEM1	YNCD0021C	0
BEM2	SOM1	0
BEM2	YNCG0005W	0
BEM2	YNCI0010C	0
BEM3	ADE2	0
BEM3	CLC1	0
BEM3	ECM10	0
BEM3	KTR4	0
BEM3	NIP100	0
BEM3	SES1	0
BEM3	VMA16	0
BEM3	VPS38	0
BEM3	YIH1	0
BEM3	YPR015C	0
BET1	ERV2	0
BET1	GPB2	0
BET1	PAU7	0
BET1	PSO2	0
BET1	SNR58	0
BET1	SUP2	0
BET1	SWI3	0
BET2	AFT1	0
BET2	AHP1	0
BET2	ECM2	0
BET2	RLI1	0
BET2	ROT2	0
BET2	TDH3	0
BET2	VRG4	0
BET3	SEC53	0
BET3	SUF10	0
BET3	VMA22	0
BET4	ERI1	0
BET4	ICL2	0
BET4	IMD2	0
BET4	RPS2	0
BET5	HIP1	0
BET5	PAU12	0
BET5	SUR2	0
BFA1	DDR48	0
BFA1	FMN1	0
BFA1	GAS3	0
BFA1	HOT13	0
BFA1	HPF1	0
BFA1	LCD1	0
BFA1	TPS2	0
BFA1	TRI1	0
BFA1	UPS1	0
BFA1	USV1	0
BFA1	YND1	0
BFR1	LAS21	0
BFR1	NRK1	0
BFR1	YMR051C	0
BGL2	APC1	0
BGL2	ATG7	0
BGL2	DSS4	0
BGL2	GPD2	0
BGL2	OPI10	0
BGL2	RPL1A	0
BGL2	SNR84	0
BGL2	TRS120	0
BI2	DBP6	0
BI2	JEN1	0
BI2	MAD1	0
BI2	PPH22	0
BI2	SDS23	0
BI2	SWH1	0
BI3	ERV2	0
BI3	HTS1	0
BI3	PLB3	0
BI4	AAP1	0
BI4	ESF1	0
BI4	RPL19A	0
BI4	SSA4	0
BIK1	IME1	0
BIK1	PCT1	0
BIK1	RPL22A	0
BIK1	RPT6	0
BIK1	STR3	0
BIK1	XRS2	0
BIK1	YGL082W	0
BIK1	YGR161C-C	0
BIK1	YLL054C	0
BIK1	YLR446W	0
BIM1	CMP2	0
BIM1	GNT1	0
BIM1	PEX14	0
BIM1	PPN2	0
BIM1	TGL2	0
BIM1	WSC4	0
BIM1	YNCM0035C	0
BIO2	ECM4	0
BIO2	FBP26	0
BIO2	GDI1	0
BIO2	SPE3	0
BIO2	YNCD0023C	0
BIO3	AFG2	0
BIO3	CKA2	0
BIO3	DLD1	0
BIO3	HEF3	0
BIO3	RPL6B	0
BIO3	SNR19	0
BIO4	CIN4	0
BIO4	CSG2	0
BIO4	GLC8	0
BIO4	LYS21	0
BIO4	NNK1	0
BIO4	STP3	0
BIO4	YNCQ0013W	0
BIO5	COQ3	0
BIO5	PCL9	0
BIO5	RMD9	0
BIO5	RPL12A	0
BIO5	SQT1	0
BLM10	NHP6B	0
BLM10	SNR45	0
BLM10	VTA1	0
BLM10	YAT2	0
BLM10	YDR034C-C	0
BMH1	HXT5	0
BMH1	MTQ2	0
BMH1	SCJ1	0
BMH2	HTL1	0
BMH2	PET123	0
BMH2	PNS1	0
BMH2	RPL14A	0
BMS1	FRE7	0
BMS1	HMRA1	0
BMS1	LSM4	0
BMS1	RPL21A	0
BMS1	SNR36	0
BMS1	UFD4	0
BMT5	MSH6	0
BMT5	PIK1	0
BMT5	PMA1	0
BMT5	POL1	0
BMT5	PYC2	0
BMT5	RDN18-1	0
BMT5	ROT2	0
BMT5	RPP2B	0
BMT5	VPS52	0
BMT5	YNCD0009W	0
BMT6	BRF1	0
BMT6	CIN10	0
BMT6	CPD1	0
BMT6	DED1	0
BMT6	GAL83	0
BMT6	GLK1	0
BMT6	MLP2	0
BMT6	YLR446W	0
BNA1	LRP1	0
BNA2	ATP18	0
BNA2	NHP6A	0
BNA2	PEX1	0
BNA2	TRP2	0
BNA2	TRT2	0
BNA2	YPR015C	0
BNA3	EMT5	0
BNA3	HAP3	0
BNA3	RFC5	0
BNA3	YNCD0015C	0
BNA3	YNCQ0008W	0
BNA4	GUF1	0
BNA4	LAG1	0
BNA4	PFU1	0
BNA4	YNCQ0011W	0
BNA5	CYM1	0
BNA5	DTD1	0
BNA5	MEP3	0
BNA5	MTO1	0
BNA5	SGE1	0
BNA5	VPS38	0
BNA5	YNCL0039W	0
BNA5	YOR283W	0
BNA5	YPT32	0
BNA6	GIM3	0
BNA6	INP1	0
BNA6	PAU3	0
BNA6	SKS1	0
BNA6	TRM9	0
BNA6	YEF3	0
BNI1	CTT1	0
BNI1	YNCE0016C	0
BNI1	YPF1	0
BNI4	CDA1	0
BNI4	MAM33	0
BNI4	SNR43	0
BNI4	YIA6	0
BNI5	ARL3	0
BNI5	DIG1	0
BNI5	HPA2	0
BNI5	ILV6	0
BNI5	LEM3	0
BNI5	MDH2	0
BNI5	MDM38	0
BNI5	NUP120	0
BNI5	TDA3	0
BNI5	TOM6	0
BNI5	TRP2	0
BNI5	YDR248C	0
BNI5	YNCG0030C	0
BNR1	APL3	0
BNR1	FRM2	0
BNR1	MTF2	0
BNR1	STP22	0
BNR1	YPS6	0
BOI1	BRR1	0
BOI1	GRS2	0
BOI1	HMG2	0
BOI1	HSH49	0
BOI1	PAU5	0
BOI1	PIR1	0
BOI1	STB5	0
BOI1	SWA2	0
BOI1	YNCP0016W	0
BOI2	CUS2	0
BOI2	HSH49	0
BOI2	RPS25B	0
BOI2	SNC1	0
BOI2	YNCK0016W	0
BOL2	CEP3	0
BOL2	ECM5	0
BOL2	FUN30	0
BOL2	SSA2	0
BOL2	TEC1	0
BOL2	TIF4631	0
BOR1	CCT2	0
BOR1	ERG9	0
BOR1	MCM2	0
BOR1	RNA1	0
BOR1	SLF1	0
BOR1	SOF1	0
BOR1	SRP68	0
BOR1	STD1	0
BOS1	ATO3	0
BOS1	COX9	0
BOS1	DPH6	0
BOS1	MID2	0
BOS1	RPL12B	0
BOS1	SPI1	0
BOS1	SUP19	0
BPH1	AVT6	0
BPH1	MRPS8	0
BPH1	MSY1	0
BPH1	NAF1	0
BPH1	NDL1	0
BPH1	RPP2A	0
BPH1	TAH1	0
BPH1	USA1	0
BPH1	YNCM0018C	0
BPL1	APC1	0
BPL1	CDC7	0
BPL1	FUI1	0
BPL1	GRX5	0
BPL1	PAH1	0
BPL1	RUB1	0
BPT1	CIC1	0
BPT1	SHQ1	0
BPT1	SNR14	0
BPT1	SPT15	0
BPT1	YMR265C	0
BRE1	COX13	0
BRE1	RPS11A	0
BRE1	SRO7	0
BRE1	YCR087C-A	0
BRE1	YNCM0018C	0
BRE1	YNCO0018W	0
BRE2	AQY1	0
BRE2	ATG40	0
BRE2	BUD21	0
BRE2	NDL1	0
BRE2	SUF23	0
BRE5	AKL1	0
BRE5	COX7	0
BRE5	RPF2	0
BRE5	RVS161	0
BRE5	SNR59	0
BRE5	YNCK0014W	0
BRF1	ATP17	0
BRF1	NBL1	0
BRF1	NME1	0
BRF1	RNA14	0
BRF1	SWS2	0
BRF1	YNCK0018C	0
BRN1	ABZ2	0
BRN1	BNA6	0
BRN1	BOS1	0
BRN1	BUD16	0
BRN1	GCN2	0
BRN1	POP2	0
BRN1	RPL8B	0
BRN1	RRN3	0
BRN1	SPE4	0
BRN1	ZIM17	0
BRO1	CPR4	0
BRO1	HXT16	0
BRO1	HXT4	0
BRO1	RVB1	0
BRO1	YOL162W	0
BRR1	MIP1	0
BRR1	PCL8	0
BRR1	YPK2	0
BRR2	FUI1	0
BRR2	GET2	0
BRR2	LPD1	0
BRX1	CYC8	0
BRX1	POL12	0
BRX1	PRP42	0
BRX1	ROX1	0
BRX1	TAZ1	0
BRX1	YHM2	0
BSC5	AVT6	0
BSC5	KSP1	0
BSC5	OCT1	0
BSC5	RNP1	0
BSC5	RPL23B	0
BSC5	VCX1	0
BSD2	ACS2	0
BSD2	BMT5	0
BSP1	CST6	0
BSP1	EST3	0
BSP1	LSM1	0
BSP1	MLH1	0
BSP1	RPN13	0
BSP1	RPS25B	0
BST1	DBP10	0
BST1	IKI3	0
BST1	LYS1	0
BTN2	CKA2	0
BTN2	HO	0
BTN2	SUF10	0
BTS1	CNS1	0
BTS1	MF(ALPHA)2	0
BTS1	PRP16	0
BTS1	RPR2	0
BTS1	RSC2	0
BTS1	SNR7-L	0
BTS1	STH1	0
BTS1	VPS8	0
BTS1	YNCK0016W	0
BTT1	COX5A	0
BTT1	ERG20	0
BTT1	LUC7	0
BTT1	MNR2	0
BTT1	MRN1	0
BTT1	NUM1	0
BTT1	PGD1	0
BTT1	RPN6	0
BTT1	SLX8	0
BUB1	NBP35	0
BUB1	NOP14	0
BUB1	SNR80	0
BUB1	UBA3	0
BUB2	NNR2	0
BUB2	PCL8	0
BUB2	RHO3	0
BUB2	SCD5	0
BUB2	SIN4	0
BUB2	STE14	0
BUB3	AMF1	0
BUB3	PRO2	0
BUB3	TAF6	0
BUB3	TOR2	0
BUB3	TRX3	0
BUB3	YNCE0004C	0
BUB3	YNCG0030C	0
BUB3	YNCH0006C	0
BUD14	ATG38	0
BUD14	KCC4	0
BUD14	LST7	0
BUD14	RAM1	0
BUD14	SED5	0
BUD14	VPS1	0
BUD14	YRF1-3	0
BUD16	GIM3	0
BUD16	HES1	0
BUD16	SDS24	0
BUD16	SSD1	0
BUD16	STU2	0
BUD16	VPS72	0
BUD17	DST1	0
BUD17	HNT1	0
BUD17	IGD1	0
BUD2	HSP60	0
BUD2	NFU1	0
BUD2	PMP3	0
BUD2	YNCM0033C	0
BUD2	YNCN0015W	0
BUD20	HSP78	0
BUD20	PRO2	0
BUD20	RRN6	0
BUD20	SDS23	0
BUD20	SER33	0
BUD20	TFB1	0
BUD20	THI3	0
BUD20	TIF5	0
BUD20	YPR1	0
BUD21	NNR2	0
BUD21	QCR9	0
BUD23	CRP1	0
BUD23	ERG5	0
BUD23	FEX2	0
BUD23	RPS16A	0
BUD23	YFR018C	0
BUD23	YPS1	0
BUD27	BCP1	0
BUD27	HIS2	0
BUD27	PRO3	0
BUD27	ROY1	0
BUD27	TRT2	0
BUD27	YNCD0012W	0
BUD3	DDL1	0
BUD3	GIP1	0
BUD3	MRM2	0
BUD3	RPS0A	0
BUD3	YPL150W	0
BUD32	BDP1	0
BUD32	IDP3	0
BUD32	IST3	0
BUD32	OPT1	0
BUD32	PIG1	0
BUD32	RAT1	0
BUD32	RPS15	0
BUD32	STE13	0
BUD32	TRM13	0
BUD32	UBP1	0
BUD32	YNCE0021C	0
BUD4	HDA1	0
BUD4	NNR1	0
BUD5	MRP21	0
BUD5	MTG1	0
BUD5	SAR1	0
BUD5	SIC1	0
BUD6	MMS4	0
BUD6	MRPS17	0
BUD6	RAD2	0
BUD6	RPL36A	0
BUD6	SUP16	0
BUD6	YMC1	0
BUD6	YNCB0017C	0
BUL1	ATG1	0
BUL1	GCR2	0
BUL1	PDR8	0
BUL1	SLY41	0
BUL1	SNR57	0
BUL1	TPI1	0
BUL1	YNCG0027W	0
BUL2	IMG2	0
BUL2	MSP1	0
BUL2	POL4	0
BUL2	TAH11	0
BUR2	ASH1	0
BUR2	CDC10	0
BUR2	PUS5	0
BUR2	QDR1	0
BUR2	SSO2	0
BUR2	VPS36	0
BUR2	ZWF1	0
BUR6	COG3	0
BUR6	FRE3	0
BUR6	JJJ2	0
BUR6	RRP40	0
BUR6	VPS35	0
BYE1	COX12	0
BYE1	KIN82	0
BYE1	OCT1	0
BYE1	SUF23	0
BYE1	YOL057W	0
BZZ1	OTU2	0
BZZ1	RPS4A	0
BZZ1	TPS1	0
CAB1	GLO3	0
CAB2	ASP3-3	0
CAB2	CTK1	0
CAB2	TAF3	0
CAB3	TOS4	0
CAB4	BUL1	0
CAB4	CHO2	0
CAB4	PHO85	0
CAB4	PMP2	0
CAB4	RDN5-2	0
CAB4	SNR62	0
CAB4	TBF1	0
CAB4	TDA2	0
CAB5	BET4	0
CAB5	DPS1	0
CAB5	HCM1	0
CAB5	MRPL7	0
CAC2	DDL1	0
CAC2	KRE29	0
CAC2	OSH7	0
CAC2	VPH1	0
CAC2	YNCN0017W	0
CAD1	LRE1	0
CAD1	MEX67	0
CAD1	MOB1	0
CAD1	NPP2	0
CAD1	SNU114	0
CAF16	ATF2	0
CAF16	MCM1	0
CAF16	RRP3	0
CAF16	SEC17	0
CAF16	SET6	0
CAF16	SLI1	0
CAF20	AOS1	0
CAF20	ARO3	0
CAF20	GSP1	0
CAF20	OLI1	0
CAF20	RGM1	0
CAF20	RPP1	0
CAF20	SNR24	0
CAF20	SNR87	0
CAF20	SNU71	0
CAF20	TGS1	0
CAF20	TUB3	0
CAF20	UBP7	0
CAK1	YLR410W-A	0
CAK1	YML6	0
CAM1	BI3	0
CAM1	PSA1	0
CAM1	RPC10	0
CAM1	SNT309	0
CAM1	VMA8	0
CAN1	ABZ1	0
CAN1	GPD2	0
CAN1	HPF1	0
CAN1	NRG2	0
CAN1	ORC6	0
CAP1	BCK1	0
CAP1	EST3	0
CAP1	ROT1	0
CAP1	SCD5	0
CAP1	SIR1	0
CAP1	URC2	0
CAP1	YNCG0028W	0
CAP2	IFA38	0
CAP2	MDM38	0
CAR1	CIN5	0
CAR1	GCN3	0
CAR1	ROM1	0
CAR1	YPT1	0
CAR2	CIN10	0
CAR2	PEP3	0
CAR2	SDH9	0
CAR2	YNCH0001W	0
CAT2	BUD3	0
CAT2	DAL1	0
CAT2	MIH1	0
CAT2	SWA2	0
CAT2	YKT6	0
CAT2	YNCG0036W	0
CAT2	YNCO0013C	0
CAT2	YOL057W	0
CAT5	ANP1	0
CAT5	PCH2	0
CAT5	VHC1	0
CAT5	YBT1	0
CAT5	YDR316W-A	0
CAT8	MLC1	0
CAT8	SHS1	0
CAX4	CCC2	0
CAX4	ELO3	0
CAX4	IPT1	0
CAX4	KHA1	0
CAX4	PAU1	0
CAX4	YND1	0
CBC2	GRE3	0
CBC2	MAD2	0
CBC2	MZM1	0
CBF1	MLH1	0
CBF1	NRM1	0
CBF1	SPO1	0
CBF1	YAP5	0
CBF1	YNCP0004C	0
CBF2	CYR1	0
CBF2	GLG2	0
CBF2	MED8	0
CBF2	NFT1	0
CBF2	PYC1	0
CBF5	APM1	0
CBF5	DON1	0
CBF5	IZH1	0
CBF5	SNR60	0
CBK1	GYP7	0
CBK1	HST3	0
CBK1	RPL23B	0
CBK1	RPL33B	0
CBK1	RPL41A	0
CBK1	XRS2	0
CBP1	CDC24	0
CBP1	PLB1	0
CBP1	RRN5	0
CBP1	URA10	0
CBP1	YNCI0008C	0
CBP2	RKM3	0
CBP2	SEC62	0
CBP2	STU2	0
CBP2	TIM44	0
CBP2	YNCD0031C	0
CBP2	YPQ1	0
CBP3	NRM1	0
CBP3	PIB1	0
CBP3	RTK1	0
CBP3	SLA1	0
CBP3	TIR3	0
CBP3	YPR137C-B	0
CBP6	ELM1	0
CBP6	MF(ALPHA)2	0
CBP6	NAB2	0
CBP6	SCP160	0
CBP6	ULS1	0
CBP6	YNCE0012W	0
CBR1	ALG9	0
CBR1	NET1	0
CBR1	PEX10	0
CBR1	SCJ1	0
CBR1	SWI4	0
CBR1	YJU3	0
CBR1	YNCP0024C	0
CBS1	HTL1	0
CBS1	MDM30	0
CBS1	PKP2	0
CBS2	JNM1	0
CBS2	SOM1	0
CBS2	TAF8	0
CCA1	BIM1	0
CCA1	CDC13	0
CCA1	DSE2	0
CCA1	LRO1	0
CCA1	MED8	0
CCA1	SAC1	0
CCA1	YDR210C-D	0
CCC1	DUG1	0
CCC1	MRPS17	0
CCC1	NBP2	0
CCC1	PGS1	0
CCC1	RPC17	0
CCC1	SLY1	0
CCC2	BRE1	0
CCC2	PFA3	0
CCC2	PMT1	0
CCC2	PPH21	0
CCC2	RIB3	0
CCC2	RLI1	0
CCC2	SMK1	0
CCC2	YJL113W	0
CCE1	HMT1	0
CCE1	LYS9	0
CCE1	PEF1	0
CCE1	YNCD0009W	0
CCE1	YNCM0033C	0
CCH1	CDC33	0
CCH1	FBP1	0
CCH1	MSB2	0
CCH1	NAN1	0
CCH1	RPS4B	0
CCH1	SNR70	0
CCL1	GAL3	0
CCL1	HEM2	0
CCL1	RPL38	0
CCL1	YNCN0011W	0
CCM1	ATP5	0
CCM1	CHA1	0
CCM1	MSN2	0
CCM1	RPL22B	0
CCM1	SML1	0
CCP1	RPC19	0
CCP1	RTT107	0
CCP1	SAM50	0
CCP1	SHE1	0
CCP1	YNCD0023C	0
CCR4	DIT2	0
CCR4	JJJ2	0
CCR4	LIA1	0
CCS1	ALK1	0
CCS1	CDS1	0
CCS1	FAP1	0
CCS1	FOL3	0
CCS1	HEM1	0
CCS1	SDH8	0
CCT2	PRC1	0
CCT2	SEC59	0
CCT2	YFH1	0
CCT3	PAU23	0
CCT3	YHB1	0
CCT4	MPE1	0
CCT4	PGM2	0
CCT4	USV1	0
CCT4	YGR109W-A	0
CCT5	AHP1	0
CCT5	CAT2	0
CCT5	CIT1	0
CCT6	GYP1	0
CCT6	MRPL16	0
CCT6	RAD54	0
CCT7	CFD1	0
CCT7	TOA1	0
CCT7	YNL054W-B	0
CCT8	ICL2	0
CCT8	PCL9	0
CCT8	SNR41	0
CCT8	SNR85	0
CCW14	CHS1	0
CCW14	CLN1	0
CCW14	CYB5	0
CCW14	HFL1	0
CCW14	SPE1	0
CCW14	ULP2	0
CCW14	URA8	0
CCZ1	GPD2	0
CCZ1	PAU23	0
CCZ1	PDC5	0
CCZ1	POP1	0
CCZ1	QNS1	0
CCZ1	TOP2	0
CDA1	ASP3-4	0
CDA1	GCY1	0
CDA1	PET9	0
CDA1	SPC110	0
CDA1	YOR142W-A	0
CDC10	ATE1	0
CDC10	AVT1	0
CDC10	DAD4	0
CDC10	EFB1	0
CDC11	CCM1	0
CDC11	LCB1	0
CDC12	CRR1	0
CDC12	PAN5	0
CDC12	SUN4	0
CDC123	COM2	0
CDC123	FUR1	0
CDC123	ODC2	0
CDC123	RUB1	0
CDC123	YIH1	0
CDC13	EDC3	0
CDC13	RDN58-2	0
CDC13	RSM26	0
CDC13	SFT1	0
CDC13	TFA1	0
CDC13	TRM10	0
CDC13	ULP1	0
CDC14	CLC1	0
CDC14	NUP116	0
CDC14	SNR51	0
CDC14	SPS19	0
CDC14	VMA2	0
CDC14	YAP1802	0
CDC14	YKE4	0
CDC15	ATG21	0
CDC15	GLY1	0
CDC15	MLP2	0
CDC15	RMA1	0
CDC15	RPS22A	0
CDC15	SHE2	0
CDC16	BUD21	0
CDC16	DIG2	0
CDC16	KRS1	0
CDC16	MUD2	0
CDC16	NUP42	0
CDC16	RDN5-6	0
CDC16	SNX41	0
CDC16	SPS1	0
CDC16	YAR1	0
CDC16	YNCN0010C	0
CDC16	YNCQ0024C	0
CDC19	AGA1	0
CDC19	CDC5	0
CDC19	CHS5	0
CDC19	CTR1	0
CDC19	MRE11	0
CDC20	HXT11	0
CDC20	MTO1	0
CDC20	MTQ2	0
CDC21	RPS14B	0
CDC21	RPS1A	0
CDC21	TCP1	0
CDC21	YHP1	0
CDC21	YNCQ0003W	0
CDC23	GAR1	0
CDC23	SEC14	0
CDC23	USA1	0
CDC23	YCG1	0
CDC24	DTR1	0
CDC24	ERI1	0
CDC24	RPC19	0
CDC24	RPP2A	0
CDC24	SFL1	0
CDC24	ZWF1	0
CDC25	FRK1	0
CDC25	GCD1	0
CDC25	GNA1	0
CDC25	POP8	0
CDC26	IKI3	0
CDC26	OSH6	0
CDC26	PDB1	0
CDC26	PXP1	0
CDC27	IMT4	0
